label,R1,countsOFF_R1,countsON_R1,R2,countsOFF_R2,countsON_R2,Avg,Standard Error
HHV-Hits_P03186_202,-0.5030105361422759,121,158,-0.4018325707166559,215,322,-0.4524215534294659,0.05058898271280998
HHV-Hits_P03186_204,0.3829682178724432,167,118,-0.2321845251370569,184,245,0.07539184636769314,0.30757637150475
HHV-Hits_P03186_205,-0.8667879119880809,147,247,-0.3939468256389479,286,426,-0.6303673688135144,0.2364205431745665
HHV-Hits_P03186_303,-1.040556424768747,172,326,-0.7469587564356638,246,468,-0.8937575906022055,0.14679883416654166
HHV-Hits_P03186_304,-1.0240117817809613,198,371,-0.8456693684626341,296,603,-0.9348405751217976,0.0891712066591636
HHV-Hits_P03188_041,-1.0356308650477946,99,187,-1.0322824334985683,157,364,-1.0339566492731813,0.00167421577461313
HHV-Hits_P03188_056,-0.586372545795591,399,552,-0.6796234885928777,510,926,-0.6329980171942343,0.04662547139864336
HHV-Hits_P03189_099,-0.9229012651870252,324,566,-0.9405036497061532,393,855,-0.9317024574465892,0.008801192259563995
HHV-Hits_P03198_031,-0.3425657570172627,297,347,-0.3288169249916398,505,719,-0.33569134100445125,0.006874416012811468
HHV-Hits_P03198_040,-0.7846692915145758,63,100,-0.3739690111232362,113,166,-0.579319151318906,0.20535014019566977
HHV-Hits_P03198_089,-0.1514516221861986,171,175,-0.2242305726052602,219,290,-0.1878410973957294,0.0363894752095308
HHV-Hits_P03200_011,-0.2354499758779262,236,256,-0.278076644345809,283,389,-0.2567633101118676,0.021313334233941383
HHV-Hits_P03200_012,-0.4724283171743086,449,574,-0.3518602435640104,694,1004,-0.4121442803691595,0.0602840368051491
HHV-Hits_P03200_013,-0.4455066592108594,420,527,-0.1829625008465652,624,803,-0.3142345800287123,0.13127207918214712
HHV-Hits_P03200_014,-0.1780578142297098,377,393,-0.0054607765141313,718,817,-0.09175929537192054,0.08629851885778923
HHV-Hits_P03200_016,-0.1397230412113102,331,336,-0.0816037235597036,446,535,-0.11066338238550691,0.0290596588258033
HHV-Hits_P03200_017,-0.1875144261972472,284,298,-0.3441360726584238,385,554,-0.2658252494278355,0.07831082323058827
HHV-Hits_P03200_018,0.1515140345175122,264,219,-0.0562429826045062,459,541,0.047635525956503,0.10387850856100918
HHV-Hits_P03200_019,-0.2534448781346536,305,335,-0.0357768493404113,469,545,-0.14461086373753246,0.10883401439712115
HHV-Hits_P03200_020,-0.073180603364193,261,253,-0.2033399946891681,426,556,-0.13826029902668055,0.06507969566248754
HHV-Hits_P03200_037,-0.2555965489897024,400,440,-0.2054457292170347,495,647,-0.23052113910336855,0.02507540988633386
HHV-Hits_P03203_030,-0.5003405894009418,89,116,-1.2341460414703431,99,264,-0.8672433154356425,0.36690272603470064
HHV-Hits_P03203_062,1.263777610103877,172,66,0.7147151095378561,194,134,0.9892463598208665,0.27453125028301034
HHV-Hits_P03203_063,0.6363865326142139,221,131,0.3491629403982994,218,194,0.49277473650625664,0.1436117961079572
HHV-Hits_P03204_049,1.0326869269358412,262,118,0.875642104067769,348,215,0.954164515501805,0.07852241143403609
HHV-Hits_P03204_050,0.4668694754813888,153,102,0.727924502897335,244,167,0.5973969891893619,0.1305275137079731
HHV-Hits_P03206_001,0.7486404438967684,310,170,0.7338251043370193,490,334,0.7412327741168938,0.007407669779874559
HHV-Hits_P03206_002,0.728361716506777,374,208,0.7643068323321787,466,311,0.7463342744194779,0.01797255791270086
HHV-Hits_P03206_003,0.4334689037297909,491,335,0.1389361413671224,610,628,0.2862025225484567,0.14726638118133425
HHV-Hits_P03206_004,-1.2989063428248162,176,399,-1.2617887965394716,252,685,-1.280347569682144,0.01855877314267229
HHV-Hits_P03206_015,0.3529785089534042,140,101,-0.6116664623210228,112,194,-0.12934397668380931,0.48232248563721347
HHV-Hits_P03206_016,0.0417783115386221,143,128,0.1436104417290414,191,196,0.09269437663383175,0.05091606509520964
HHV-Hits_P03209_052,-0.9308144570471872,230,404,-0.600685023057997,363,624,-0.7657497400525921,0.1650647169945951
HHV-Hits_P03209_053,0.1567668159908158,294,243,0.0029736656126579,320,362,0.07987024080173685,0.07689657518907894
HHV-Hits_P03209_054,0.4530636759563582,572,385,0.3518502787439154,698,620,0.4024569773501368,0.05060669860622141
HHV-Hits_P03210_017,-0.4576180801742132,603,763,-0.4467811382026477,710,1097,-0.45219960918843044,0.005418470985782741
HHV-Hits_P03211_041,-0.6691081940375861,43,63,-0.1624102878714284,67,85,-0.4157592409545073,0.25334895308307886
HHV-Hits_P03211_043,1.1189461720610818,66,28,0.4260039556450324,64,54,0.7724750638530571,0.3464711082080247
HHV-Hits_P03218_004,-0.2873527303636775,241,271,-0.1527184421264969,369,465,-0.22003558624508718,0.06731714411859029
HHV-Hits_P03220_005,-0.6603510750066856,160,233,0.0880318491134079,361,385,-0.28615961294663883,0.37419146206004666
HHV-Hits_P03220_006,-0.2493375585180199,168,184,-0.1431412254037847,274,343,-0.1962393919609023,0.05309816655711758
HHV-Hits_P03222_041,-0.3798341140520408,186,223,-0.0243336803830776,314,362,-0.2020838972175592,0.17775021683448158
HHV-Hits_P03222_042,0.2719905467067947,363,277,0.3491629403982994,436,388,0.31057674355254705,0.038586196845752374
HHV-Hits_P03222_043,0.1163722283972553,220,187,0.3502907915310646,343,305,0.23333150996415997,0.11695928156690465
HHV-Hits_P03222_044,0.25387575214719,132,102,-0.0582962060709251,183,216,0.09778977303813244,0.15608597910905753
HHV-Hits_P03224_002,0.0564047059923688,316,280,-0.1076780401324305,420,513,-0.02563666707003085,0.08204137306239964
HHV-Hits_P03224_003,0.4124216914590123,78,54,0.2649557225969752,106,100,0.33868870702799375,0.07373298443101856
HHV-Hits_P03224_005,-0.1735881378314711,51,53,-0.3358995402710761,65,93,-0.2547438390512736,0.08115570121980249
HHV-Hits_P03224_006,-0.2230625848413101,53,57,-0.598718473766199,60,103,-0.4108905293037546,0.18782794446244444
HHV-Hits_P03226_071,-0.4513091918772135,331,417,-0.2665675191627202,451,615,-0.3589383555199669,0.09237083635724665
HHV-Hits_P03226_084,-1.0030346480146417,287,530,-0.9589061551402144,457,1007,-0.9809704015774281,0.02206424643721366
HHV-Hits_P03227_010,-0.2315942184624269,281,304,-0.1826353159354626,335,431,-0.20711476719894473,0.02447945126348215
HHV-Hits_P03234_031,-1.3391199045519862,151,352,-1.2472440303392578,233,627,-1.293181967445622,0.04593793710636417
HHV-Hits_P03234_032,-0.5799971295565857,212,292,-0.5109862468291672,260,420,-0.5454916881928764,0.034505441363709255
HHV-Hits_P03234_033,-0.3332174461121762,199,231,-0.4131161825156622,265,400,-0.3731668143139192,0.039949368201742996
HHV-Hits_P03234_034,-0.1794935699039108,115,120,-0.2202738668887854,209,276,-0.1998837183963481,0.020390148492437296
HHV-Hits_P03234_041,-0.6016948110016828,113,158,-1.546736271778369,93,308,-1.0742155413900258,0.4725207303883431
HHV-Hits_P03235_010,-0.6819939104330942,161,238,-0.6491835407491868,234,416,-0.6655887255911406,0.01640518484195369
HHV-Hits_P04291_009,-0.6794042578962783,82,121,-1.2725662597841636,88,241,-0.9759852588402209,0.29658100094394263
HHV-Hits_P04294_051,0.2614956380347862,134,103,0.0186200289096236,168,188,0.1400578334722049,0.1214378045625813
HHV-Hits_P04296_013,-0.2216306293481782,336,361,-0.4784032402735087,435,687,-0.35001693481084345,0.12838630546266525
HHV-Hits_P04296_014,-0.1222687012109605,345,346,-0.4421390837461749,374,576,-0.2822038924785677,0.15993519126760716
HHV-Hits_P04296_015,-0.3724102139724524,166,198,-0.3748509039976618,266,391,-0.3736305589850571,0.0012203450126047064
HHV-Hits_P04296_042,-0.3757741965793548,225,269,-0.3151564851183135,290,409,-0.3454653408488342,0.030308855730520636
HHV-Hits_P04296_108,0.1014733520179172,85,73,-0.2145932440489425,130,171,-0.056559946015512653,0.15803329803342986
HHV-Hits_P04296_109,-0.196948445951007,178,188,0.083228198590357,257,275,-0.056860123680324996,0.140088322270682
HHV-Hits_P04296_110,-1.2089464556908809,100,213,-0.7701989417105528,180,348,-0.9895726987007168,0.219373756990164
HHV-Hits_P04413_028,-0.3282383862649356,338,391,-0.4016153911863433,392,587,-0.3649268887256395,0.03668850246070385
HHV-Hits_P04413_029,-0.2239841938305055,302,325,-0.1005214773401476,455,553,-0.16225283558532655,0.06173135824517895
HHV-Hits_P04413_030,0.2098588572753649,600,478,0.2091458745117015,825,809,0.20950236589353322,0.00035649138183170554
HHV-Hits_P04485_008,-0.3371028071815635,122,142,-0.4251326584404851,136,207,-0.3811177328110243,0.04401492562946079
HHV-Hits_P04485_009,0.0870214046648449,83,72,-0.3648497331149367,87,127,-0.13891416422504588,0.22593556888989075
HHV-Hits_P04485_011,-0.3855733361047536,54,65,-0.3645426787260178,74,108,-0.3750580074153857,0.010515328689367887
HHV-Hits_P06024_007,0.0937160572388531,249,215,0.0569591299501192,301,328,0.07533759359448615,0.018378463644366946
HHV-Hits_P06024_008,-0.1604393159493623,235,242,-0.1794582363116236,289,371,-0.16994877613049297,0.00950946018113065
HHV-Hits_P06024_009,-0.5638927782892983,116,158,-0.7832633432447772,163,318,-0.6735780607670377,0.10968528247773944
HHV-Hits_P06434_001,2.371395827253709,1067,190,2.073976253891989,1170,315,2.2226860405728486,0.14870978668086
HHV-Hits_P06437_001,-0.7103235264249633,132,199,-0.7919966965742581,188,369,-0.7511601114996107,0.04083658507464738
HHV-Hits_P06437_009,0.2735939867616956,143,109,-0.1114635216955145,138,169,0.08106523253309056,0.19252875422860505
HHV-Hits_P06437_010,0.3201767802767931,313,231,0.0842894474275913,361,386,0.2022331138521922,0.11794366642460088
HHV-Hits_P06437_011,-0.575863509507144,158,217,-0.3949688358054032,212,316,-0.4854161726562736,0.0904473368508704
HHV-Hits_P06437_068,-0.7119010168276451,271,409,-0.9287330333659972,380,820,-0.8203170250968211,0.10841600826917606
HHV-Hits_P06491_026,-0.7563850283670505,239,372,-0.1567711975411366,383,484,-0.45657811295409356,0.2998069154129569
HHV-Hits_P06491_029,-0.2659384932111614,278,308,-0.5570324193825693,301,502,-0.4114854562968654,0.14554696308570392
HHV-Hits_P06491_048,-0.3328318740327802,81,94,-0.8031669983224777,91,180,-0.5679994361776289,0.23516756214484874
HHV-Hits_P06491_075,0.0339100682052826,90,81,-0.0306126473852109,152,176,0.0016487104100358484,0.03226135779524674
HHV-Hits_P06491_090,-0.1105198055349667,382,380,-0.1346577245161563,544,677,-0.12258876502556149,0.012068959490594796
HHV-Hits_P06491_091,-0.2669564111542503,276,306,-0.0666299486539683,374,444,-0.1667931799041093,0.100163231250141
HHV-Hits_P06491_092,-0.3299961242246989,493,571,-0.2692498424262589,609,832,-0.2996229833254789,0.030373140899219993
HHV-Hits_P06491_093,0.0004353636541944,355,327,-0.3849622199649506,304,450,-0.1922634281553781,0.19269879180957247
HHV-Hits_P06492_001,-1.21975499989907,226,485,-0.7510631547684005,369,704,-0.9854090773337352,0.23434592256533474
HHV-Hits_P06492_008,-0.2767907712588257,430,480,-0.1894343926639501,639,826,-0.2331125819613879,0.04367818929743778
HHV-Hits_P06492_038,-1.433594850967697,45,112,-1.1565496364501862,74,187,-1.2950722437089417,0.13852260725875543
HHV-Hits_P06492_039,-1.5268985708070968,58,154,-0.9246429563638566,112,241,-1.2257707635854767,0.3011278072216201
HHV-Hits_P06492_040,-1.8628359699976929,37,124,-0.6144908225830272,121,210,-1.23866339629036,0.6241725737073327
HHV-Hits_P06492_041,-0.4999636605834123,33,43,-0.4879026337161263,39,62,-0.4939331471497693,0.006030513433642997
HHV-Hits_P06492_042,-1.2601120301121953,29,64,-0.1705809126928769,58,74,-0.7153464714025362,0.5447655587096591
HHV-Hits_P06725_023,-0.4107005464569084,169,207,-0.3519825317642012,235,340,-0.3813415391105548,0.029359007346353605
HHV-Hits_P06726_006,-1.0095685684615985,69,128,-0.2572296545833841,155,210,-0.6333991115224913,0.3761694569391072
HHV-Hits_P06726_039,1.5599788798728704,432,135,1.6161721769947284,622,230,1.5880755284337993,0.02809664856092897
HHV-Hits_P06726_040,1.8940135776168865,359,89,1.889743415765793,559,171,1.8918784966913398,0.0021350809255467063
HHV-Hits_P06726_041,0.5328993458165859,190,121,0.7658539585296572,288,192,0.6493766521731216,0.11647730635653564
HHV-Hits_P06763_007,-0.4577853996029691,113,143,-0.0184173504149059,243,279,-0.2381013750089375,0.2196840245940316
HHV-Hits_P06763_008,0.6489298027826184,194,114,0.0637588242105029,201,218,0.35634431349656065,0.2925854892860577
HHV-Hits_P06763_009,0.8644195480313914,328,166,0.2324926542957129,370,357,0.5484561011635521,0.3159634468678392
HHV-Hits_P06763_010,-0.3153547312525335,273,313,-0.4884279732951733,310,493,-0.4018913522738534,0.0865366210213199
HHV-Hits_P07645_030,0.3741591016666145,339,241,0.6275258019816835,477,350,0.500842451824149,0.12668335015753449
HHV-Hits_P08318_026,-0.9475395354229378,287,510,-0.7874769331423883,415,812,-0.867508234282663,0.08003130114027472
HHV-Hits_P08355_026,-0.3504557353311436,206,242,0.0805567285512615,361,387,-0.13494950338994105,0.21550623194120255
HHV-Hits_P08355_027,-0.0288914150654639,467,439,0.2205829582016656,737,717,0.09584577156810085,0.12473718663356474
HHV-Hits_P08355_028,-0.1918413652210802,286,301,-0.0815431995066209,401,481,-0.13669228236385056,0.055149082857229643
HHV-Hits_P08355_029,-0.0366654258959213,328,310,0.0595851615863671,456,496,0.0114598678452229,0.048125293741144194
HHV-Hits_P08355_067,-0.8962445040194279,221,379,-0.4759466128649176,385,607,-0.6860955584421727,0.21014894557725514
HHV-Hits_P08392_003,-1.81853274338086,24,78,-0.8572436710782704,56,115,-1.3378882072295653,0.4806445361512948
HHV-Hits_P08392_004,-1.3382912331633037,94,219,-1.1320478538516068,161,400,-1.2351695435074552,0.10312168965584845
HHV-Hits_P08392_005,-1.7477245752946522,53,164,-1.4286490656333213,97,296,-1.5881868204639868,0.15953775483066546
HHV-Hits_P08392_006,-1.0824691155090465,82,160,-1.4909791081358206,102,325,-1.2867241118224335,0.20425499631338703
HHV-Hits_P08392_007,-1.0232338388983266,55,103,-1.9529642889262897,54,237,-1.4880990639123082,0.4648652250139815
HHV-Hits_P08392_008,-1.2601120301121953,29,64,-1.1303102304858033,54,134,-1.1952111302989992,0.06490089981319601
HHV-Hits_P08392_032,-0.8348453985164651,115,189,-0.7047305210463665,164,303,-0.7697879597814158,0.06505743873504932
HHV-Hits_P08393_035,-0.54952496276928,175,236,-0.5774477871502726,201,340,-0.5634863749597763,0.01396141219049629
HHV-Hits_P08393_036,-0.5594646723320739,190,258,-0.9220751211426872,196,421,-0.7407698967373806,0.18130522440530664
HHV-Hits_P08393_037,-0.6616050824674204,153,223,-0.8054981106728459,213,422,-0.7335515965701331,0.07194651410271274
HHV-Hits_P08393_067,-0.3404854465762154,222,259,-0.5145705841782061,268,434,-0.42752801537721075,0.08704256880099537
HHV-Hits_P08546_066,-1.17739020892354,143,298,-0.9465694513737576,249,544,-1.0619798301486487,0.11541037877489117
HHV-Hits_P08546_105,-0.6294989189908428,228,325,-0.0832159826905192,448,538,-0.356357450840681,0.27314146815016177
